"fromuserid","touserid","numbercalls","secondscalls"
"350139","350270","3","2310"
"350074","350306","20","2843"
"350067","350113","11","757"
"350107","350102","6","4859"
"350089","433648","20","2909"
"350170","350066","7","3300"
"350027","350325","22","4080"
"350198","350231","20","328"
"350140","350087","12","2236"
"350175","350216","12","1509"
"350106","350137","15","2485"
"350040","350195","11","2277"
"350131","350381","8","1212"
"491615","350188","20","2429"
"350124","350260","16","769"
"350099","350076","14","1465"
"350085","350279","34","2268"
"350013","350024","8","189"
"350004","388018","12","1069"
"350035","350342","7","1392"
"350193","350323","14","2988"
"350185","350180","19","847"
"350068","350274","17","60"
"576832","350339","10","2394"
"350173","350270","10","1049"
"350014","350227","1","1728"
"350136","350361","19","2137"
"350156","350181","2","419"
"350112","350267","16","3307"
"350182","350270","3","3057"
"350015","350267","12","2748"
"350115","350265","20","3095"
"350154","350151","13","4330"
"388018","433648","3","1848"
"350126","350259","1","1503"
"350071","350354","2","741"
"350093","350302","6","94"
"350165","350279","15","1732"
"350032","350262","11","1114"
"350055","350197","29","3089"
"350162","350202","3","3329"
"350111","350267","10","2003"
"350132","350137","33","5261"
"350054","350162","9","362"
"350153","350176","4","2387"
"350192","350078","12","1843"
"350062","350349","5","1158"
"350113","350381","14","872"
"489312","350167","5","2548"
"350042","350248","13","1001"
"350026","350038","14","2084"
"350091","350303","16","1209"
"350195","350298","20","3180"
"350189","350255","16","3488"
"350080","350264","20","473"
"350002","350366","15","2914"
"350052","350058","12","1621"
"350134","350131","7","1736"
"350137","350045","10","1296"
"350119","350130","16","1850"
"350159","350225","19","1949"
"350021","350230","13","3576"
"350076","350194","8","1144"
"350046","350220","6","2067"
"350184","350214","9","832"
"464386","350071","9","198"
"350147","350355","1","2455"
"350094","350063","11","3478"
"350028","350133","17","690"
"350168","350352","17","2894"
"350102","350191","18","1662"
"350146","350177","18","1813"
"350036","350262","2","121"
"350194","350185","17","1021"
"350038","350301","3","3445"
"350022","350227","8","2725"
"350018","350091","7","1719"
"350160","350245","4","2262"
"350025","350313","4","2795"
"350084","350175","14","1108"
"350086","350164","5","3069"
"350017","350076","12","3014"
"350110","350241","19","518"
"397902","350135","9","269"
"350143","350198","11","613"
"350005","350007","12","476"
"350116","350154","8","2874"
"350138","350115","19","1311"
"350030","350317","19","2388"
"350072","350248","7","1699"
"350167","350267","9","3283"
"350109","491615","6","2850"
"350073","350352","15","2922"
"350019","350215","12","2441"
"350063","350361","18","1462"
"350098","350115","7","2941"
"350011","350013","12","1293"
"350120","350200","4","2757"
"350069","350071","10","1984"
"350177","350276","13","1109"
"350082","350249","17","1914"
"350172","350400","5","3392"
"350139","350275","11","1805"
"350074","350314","5","2199"
"350067","350359","6","2851"
"350107","350198","10","1014"
"350089","350040","5","554"
"350170","350162","5","521"
"350027","350098","18","1326"
"350198","350327","14","3441"
"350140","350141","4","3327"
"350175","350147","10","3329"
"350106","350210","16","1624"
"350040","350200","13","3330"
"350131","350112","8","975"
"491615","350399","1","2692"
"350124","350118","5","1631"
"350099","350011","1","255"
"350085","350256","11","2504"
"350013","350078","1","3006"
"350004","350045","14","2245"
"350035","350008","9","2145"
"350193","350277","15","1322"
"350185","350372","25","3499"
"350068","350370","16","2651"
"576832","350393","23","936"
"350173","350001","4","3181"
"350014","350335","12","2518"
"350136","350134","2","2943"
"350156","350185","20","500"
"350112","350040","20","2826"
"350182","350272","2","879"
"350015","350285","15","1246"
"350115","350127","17","855"
"350154","350152","9","3493"
"388018","350136","9","2893"
"350126","350265","10","3083"
"350071","350039","14","3190"
"350093","350129","7","2978"
"350165","350160","8","254"
"350032","350266","7","1391"
"350055","350155","2","2772"
"350162","350064","1","1556"
"350111","350082","9","2330"
"350132","350233","13","3081"
"350054","350120","17","2213"
"350153","350130","12","2645"
"350192","350151","14","3986"
"350062","350307","11","1728"
"350113","350262","9","619"
"489312","350359","10","3486"
"350042","350249","10","235"
"350091","350305","29","4271"
"350195","350343","14","2462"
"350189","350257","38","3735"
"350080","350091","15","3185"
"350002","350381","5","1201"
"350052","350077","16","2636"
"350134","350054","8","1228"
"350137","350141","1","62"
"350119","350184","15","2016"
"350159","350010","5","1504"
"350021","350326","14","1185"
"350076","350197","2","3443"
"350046","350221","2","1454"
"350184","350310","18","3164"
"464386","350263","7","1193"
"350147","350374","9","455"
"350094","350309","2","3436"
"350028","350302","20","1462"
"350168","350167","3","768"
"350102","350383","15","804"
"350146","350194","16","2051"
"350036","350312","30","3736"
"350194","350012","25","4157"
"350022","350250","8","2648"
"350018","350218","8","449"
"350160","350250","13","2334"
"350025","350194","12","1327"
"350084","350187","14","2997"
"350086","350183","9","1955"
"350017","350011","12","1846"
"350110","350242","10","618"
"397902","350142","18","373"
"350143","350210","16","2215"
"350005","350349","18","3323"
"350116","350208","8","2355"
"350138","350134","26","1805"
"350030","350390","15","2544"
"350072","350258","7","3310"
"350167","350125","18","1835"
"350109","350044","11","2607"
"350073","350214","14","2514"
"350019","350311","15","1091"
"350063","350188","20","5699"
"350098","350092","14","2422"
"350011","350313","3","3230"
"350120","350204","19","2287"
"350069","350048","2","454"
"350177","350176","19","954"
"350082","350252","5","2642"
"350172","350173","37","3105"
"350139","350279","14","1930"
"350074","350317","10","3362"
"350067","350186","7","803"
"350107","350152","9","2717"
"350089","350209","12","2656"
"350170","350366","8","3587"
"350027","350110","20","3053"
"350198","350189","16","1695"
"350140","350214","18","245"
"350175","350339","5","850"
"350106","350306","2","2876"
"350040","350206","17","4263"
"350131","350316","24","4435"
"491615","350069","9","822"
"350124","350295","3","3592"
"350099","350107","14","96"
"350085","350118","20","1106"
"350013","350270","16","3007"
"350004","350287","12","2113"
"350035","350104","1","2860"
"350193","350116","1","1930"
"350068","350059","25","3331"
"576832","350166","16","714"
"350173","350013","15","2653"
"350014","350012","17","1520"
"350136","350165","20","2995"
"350156","350187","7","246"
"350112","350113","16","399"
"350182","350274","15","2639"
"350015","350288","16","3274"
"350115","350319","7","3224"
"350154","350153","4","2986"
"388018","350190","11","429"
"350126","350278","20","1443"
"350071","350285","7","1973"
"350093","350375","17","2094"
"350165","350364","4","195"
"350032","350268","18","2415"
"350055","350109","17","1741"
"350162","350329","6","1184"
"350111","350113","6","2085"
"350132","350102","10","89"
"350054","350366","3","2030"
"350153","350088","7","2025"
"350192","350013","28","3857"
"350062","350057","11","321"
"350113","350035","16","940"
"489312","350336","8","2787"
"350042","350255","20","2928"
"350091","350314","13","1295"
"350195","350392","20","4718"
"350189","350264","17","1551"
"350080","350295","12","601"
"350002","350383","7","3500"
"350052","350150","2","2418"
"350134","350150","4","2960"
"350137","350364","3","3304"
"350119","350334","14","1094"
"350159","350156","18","839"
"350021","350380","11","1712"
"350076","350203","4","2400"
"350046","350225","1","2762"
"350184","350179","2","3176"
"464386","350125","17","2466"
"350147","350136","7","37"
"350094","350305","13","644"
"350028","350141","10","1132"
"350168","350179","10","3070"
"350102","350018","25","5335"
"350146","350196","15","2719"
"350036","350314","14","2363"
"350194","350204","20","2856"
"350022","350255","12","2909"
"350018","350291","32","4437"
"350160","350255","2","324"
"350025","350021","4","2766"
"350084","350302","13","657"
"350086","350375","7","2504"
"350017","350107","7","1264"
"350110","350245","28","2759"
"397902","350146","5","672"
"350143","350221","2","2268"
"350005","350272","39","5031"
"350116","350166","15","1011"
"350138","350188","5","264"
"350030","350348","19","3002"
"350072","350263","17","3582"
"350167","350294","16","1417"
"350109","350248","24","4532"
"350073","350364","2","3572"
"350019","350192","7","3211"
"350063","350069","3","1428"
"350098","464386","12","354"
"350011","350140","8","845"
"350120","350215","2","658"
"350069","350067","14","2864"
"350177","350303","8","1781"
"350082","350257","2","17"
"350172","350035","27","2258"
"350139","350290","19","3486"
"350074","350325","17","3039"
"350067","350163","14","2004"
"350107","350110","7","3510"
"350089","350144","8","1623"
"350170","350289","14","1724"
"350027","350164","5","2353"
"350198","350058","11","26"
"350140","350268","9","2123"
"350175","350293","9","2094"
"350106","350229","20","2058"
"350040","350209","6","2227"
"350131","350185","17","3226"
"491615","350261","11","939"
"350124","350122","18","64"
"350099","397902","24","3429"
"350085","350137","18","2848"
"350013","350055","17","6456"
"350004","350114","19","4681"
"350035","350189","16","2748"
"350193","350016","5","627"
"350068","350397","17","568"
"576832","350316","5","1812"
"350173","350351","8","64"
"350014","350373","5","3579"
"350136","350315","14","286"
"350156","350189","35","7571"
"350112","350317","20","3024"
"350182","350277","20","1884"
"350015","350292","8","1323"
"350115","350373","1","3240"
"350154","350155","2","2529"
"388018","350071","16","101"
"350126","350279","10","3244"
"350071","350070","20","1068"
"350093","350179","9","3237"
"350165","350210","8","2064"
"350032","350281","17","2067"
"350055","350301","5","3546"
"350162","350348","15","3159"
"350111","350359","19","1618"
"350132","350114","14","1942"
"350054","350020","7","2333"
"350153","350280","3","2245"
"350192","350397","3","2327"
"350062","350153","1","2491"
"350113","350120","2","3202"
"489312","350313","20","246"
"350042","350256","18","760"
"350091","350322","8","341"
"350195","350394","7","1024"
"350189","350276","15","2942"
"350080","350349","1","1455"
"350002","350385","12","3299"
"350052","350043","12","176"
"350134","350012","20","2833"
"350137","350126","19","2077"
"350119","350011","2","674"
"350159","350164","13","2147"
"350021","350345","17","3372"
"350076","350207","20","2889"
"350046","350227","9","3431"
"350184","350233","15","3332"
"464386","350336","4","156"
"350147","350286","20","1268"
"350094","350013","2","2635"
"350028","350333","1","722"
"350168","350271","10","1584"
"350102","350072","16","6153"
"350146","350198","3","2808"
"350036","350322","8","1240"
"350194","350162","38","2834"
"350022","350262","2","2129"
"350018","350172","20","3471"
"350160","350257","17","2617"
"350025","350033","12","1178"
"350084","350087","6","1730"
"350086","350064","4","1818"
"350017","350384","18","267"
"350110","350247","2","1392"
"397902","350159","13","2242"
"350143","350233","20","2057"
"350005","350230","12","2836"
"350116","350220","1","1528"
"350138","350380","8","1323"
"350030","350025","10","2418"
"350072","350277","30","6927"
"350167","350156","19","1993"
